851,University of Houston ,,TX,,,,,,,,,,,,,Harris,48201
852,University of Houston–Clear Lake ,,TX,,,,,,,,,,,,,Harris,48201
853,University of Houston–Downtown ,,TX,,,,,,,,,,,,,Harris,48201
854,University of Houston–Victoria ,,TX,,,,,,,,,,,,,Victoria,48469
855,University of Idaho ,,ID,,,,,,,,,,,,,Latah,16057
858,University of Illinois System ,,IL,,,,,,,,,,,,,Cook,17031
856,University of Illinois–Chicago ,,IL,,,,0,1,,,,,,http://tigger.uic.edu/depts/ovcr/research/conflict/RNUA/policy/index.shtml,,Cook,17031
857,University of Illinois–Springfield ,,IL,,,,,,,,,,,,,Sangamon,17167
859,University of Illinois–Urbana-Champaign ,,IL,,,,,,,,,,,,,Champaign,17019
860,University of Indianapolis ,,IN,,,,,,,,,,,,,Marion,18097
861,University of Iowa ,,IA,,,,,,,,,,,,,Johnson,19103
862,University of Kansas ,,KS,,,,0,1,,,,,,https://documents.ku.edu/policies/provost/CommitmentofTimeConflictofInterest.htm,,Douglas,20045
863,University of Kansas Medical Center ,,KS,,,,,,,,,,,,,Wyandotte,20209
864,University of Kentucky ,,KY,,,,,,,,,,,http://www.research.uky.edu/ospa/coi.html,http://grants.nih.gov/grants/policy/coi/index.htm,Fayette,21067
865,University of La Verne ,,CA,,,,,,,,,,,,,Los Angeles,6037
867,University of Louisiana–Lafayette ,,LA,,,,,,,,,,,,,Lafayette,22055
866,University of Louisiana–Monroe ,,LA,,,,,,,,,,,,,Ouachita,22073
868,University of Louisville ,,KY,,,,,,,,,,,,,Jefferson,21111
869,University of Maine ,,ME,,,,,,,,,,,,,Penobscot,23019
875,University of Maine School of Law ,,ME,,,,,,,,,,,,,Cumberland,23005
876,University of Maine System ,,ME,,,,,,,,,,,,,Penobscot,23019
870,University of Maine–Augusta ,,ME,,,,,,,,,,,,,Kennebec,23011
871,University of Maine–Farmington ,,ME,,,,,,,,,,,,,Franklin,23007
872,University of Maine–Fort Kent ,,ME,,,,,,,,,,,,,Aroostook,23003
873,University of Maine–Machias ,,ME,,,,,,,,,,,,,Washington,23029
874,University of Maine–Presque Isle ,,ME,,,,,,,,,,,,,Aroostook,23003
877,University of Mary ,,ND,,,,,,,,,,,,,Burleigh,38015
878,University of Mary Hardin-Baylor ,,TX,,,,,,,,,,,,,Bell,48027
879,University of Mary Washington ,,VA,,,,,,,,,,,,,Fredericksburg,51630
880,University of Maryland–Baltimore,,MD,,,,0,1,,,,,,http://www.usmd.edu/regents/bylaws/SectionIII/III111.html,,Baltimore,24005
881,University of Maryland–Baltimore County,,MD,,,,,,,,,,,,,Baltimore,24005
882,University of Maryland–College Park,,MD,,,,,,,,,,,,,Prince George's,24033
883,University of Maryland–Eastern Shore,,MD,,,,,,,,,,,,,Somerset,24039
884,University of Maryland–University College,,MD,,,,,,,,,,,,,Prince George's,24033
889,University of Massachusetts Medical School at Worcester ,,MA,,,,,,,,,,,,,Worcester,25027
890,University of Massachusetts System ,,MA,,,,,,,,,,,,,Worcester,25027
885,University of Massachusetts–Amherst ,,MA,,,,,,,,,,,,,Hampshire,25015
886,University of Massachusetts–Boston ,,MA,,,,,,,,,,,,,Suffolk,25025
887,University of Massachusetts–Dartmouth ,,MA,,,,,,,,,,,,,Bristol,25005
888,University of Massachusetts–Lowell ,,MA,,,,,,,,,,,,,Middlesex,25017
891,University of Medicine & Dentistry of New Jersey ,,NJ,,,,,,,,,,,,,Essex,34013
892,University of Memphis ,,TN,,,,0,1,,,,,,http://policies.memphis.edu/UM1692.htm,,Shelby,47157
893,University of Miami ,,FL,,,,1,1,,,,,,https://eprost.med.miami.edu/Eprost/Rooms/DisplayPages/LayoutInitial?Container=com.webridge.entity.Entity[OID[72347FDA5F1C0B4983995699DDA2F725]],,Miami-Dade,12086
894,University of Michigan ,,MI,,,,0,1,,,,,,http://www.drda.umich.edu/policies/um/coi/policies.html,,Wayne,26163
895,University of Michigan–Dearborn ,,MI,,,,0,1,,,,,,http://www.umd.umich.edu/383901/,,Wayne,26163
896,University of Michigan–Flint ,,MI,,,,0,1,,,,,,http://www.umflint.edu/hr/COI-COC_Policy.htm,,Genesee,26049
897,University of Minnesota–Crookston ,,MN,,,,,,,,,,,,,Polk,27119
898,University of Minnesota–Duluth ,,MN,,,,,,,,,,,,,St. Louis,27137
899,University of Minnesota–Morris ,,MN,,,,,,,,,,,,,Stevens,27149
900,University of Minnesota–Twin Cities ,,MN,,,,,,,,,,,,,Hennepin,27053
901,University of Mississippi ,,MS,,,,0,1,,,,,1,http://www.ethics.state.ms.us/ethics/ethics.nsf/webpage/A_ethics_in_govt_art_2?OpenDocument,,Lafayette,28071
902,University of Mississippi Medical Center ,,MS,,,,0,1,,,,,,http://docs.google.com/viewer?a=v&q=cache:DbpoQJokWbwJ:dor.umc.edu/RT/policies/Conflictofinterest.doc+conflict+of+interest+policy&hl=en&gl=us&pid=bl&srcid=ADGEESjuClpW1rRiy4zrdnNv0rywf6sBL60LD2Mq99LWBz71jNQJXG96WvvFOI4pp0ncNrmD1dfMQyH4Q6ewo4Qe7JvCz8R2Z9qbh4KcSpEk_tfgVevXux0biy0bwuBGi9TQ6q07vHpZ&sig=AHIEtbSL42bVbQbhkpPbEfDLyWc60B510g,,Hinds,28049
903,University of Missouri ,,MO,,,,0,1,,,,,,http://www.umsystem.edu/ums/rules/collected_rules/personnel/ch330/330.015_policy_on_conflict_of_interest,,Boone,29019
906,University of Missouri System ,,MO,,,,,1,,,,,,http://www.umsystem.edu/ums/rules/collected_rules/personnel/ch330/330.015_policy_on_conflict_of_interest,,Boone,29019
904,University of Missouri–Kansas City ,,MO,,,,0,1,,,,,,http://www.umsystem.edu/ums/rules/collected_rules/personnel/ch330/330.015_policy_on_conflict_of_interest,,Jackson,29095
905,University of Missouri–Saint Louis ,,MO,,,,0,1,,,,,,http://www.umsystem.edu/ums/rules/collected_rules/personnel/ch330/330.015_policy_on_conflict_of_interest,,St. Louis,29189
907,University of Mobile ,,AL,1,,,,2,,,,,,,,Mobile,1097
908,University of Montana–Missoula ,,MT,,,,,,,,,,,,,Missoula,30063
909,University of Montana–Western ,,MT,,,,,,,,,,,,,Beaverhead,30001
910,University of Montevallo ,,AL,,,,,,,,,,,,,Shelby,1117
913,University of Nebraska Medical Center ,,NE,,,,,,,,,,,,,Douglas,31055
915,University of Nebraska System ,,NE,,,,,,,,,,,,,Buffalo,31019
911,University of Nebraska–Kearney ,,NE,,,,,,,,,,,,,Buffalo,31019
912,University of Nebraska–Lincoln ,,NE,,,,,,,,,,,,,Lancaster,31109
914,University of Nebraska–Omaha ,,NE,,,,,,,,,,,,,Douglas,31055
916,University of Nevada–Las Vegas ,,NV,,,,,,,,,,,,,Clark,32003
917,University of Nevada–Reno ,,NV,,,,,,,,,,,,,Washoe,32031
918,University of New England ,,ME,,,,,,,,,,,,,York,23031
919,University of New Hampshire ,,NH,,,,,,,,,,,,,Strafford,33017
920,University of New Hampshire at Manchester ,,NH,,,,,,,,,,,,,0,0
921,University of New Hampshire School of Law ,,NH,,,,,,,,,,,,,Merrimack,33013
922,University of New Haven ,,CT,,,,,,,,,,,,,New Haven,9009
923,University of New Mexico ,,NM,,,,,,,,,,,,,Bernalillo,35001
924,University of New Orleans ,,LA,,,,,,,,,,,,,Orleans,22071
925,University of North Alabama ,,AL,,,,,,,,,,,,,Lauderdale,1077
926,University of North Carolina–Asheville ,,NC,1,1,liberal arts,0,1,1927,3700,21.1 million (2009),40 million,0,http://www2.unca.edu/sro/conflict.asp,,Buncombe,37021
927,University of North Carolina–Chapel Hill ,,NC,1,2,"College of Arts and Sciences, School of Law, School of Medicine, Kenan-Flager Business School, School of Dentistry, School of Education, School of Government, School of Information and Library Science, School of Journalism and Mass Communication, Gillings School of Global Public Health, School of Nursing, School of Social Work",0,1,1789,"29,390 (18,579 undergrad and 10,811 graduate)",1.9 billion (2009),2.4 billion (2009-2010),,need university authentication to access policy,,Orange,37135
928,University of North Carolina–Charlotte ,,NC,1,2,"Colleges of Arts + Architecture, Business, Computing and Informatics, Education, Engineering, Health and Human Services and Liberal Arts & Sciences",0,1,1956,"~25,000 total",105.9 million (2009),,,http://legal.uncc.edu/policies/ps-11.html,,Mecklenburg,37119
929,University of North Carolina–Greensboro ,,NC,1,,,0,1,,,,,,http://www.uncg.edu/orc/conflict.htm,,Guilford,37081
930,University of North Carolina–Pembroke ,,NC,1,,,0,1,,,,,,http://www.uncp.edu/ba/policies/hr/hr0695.htm,,Robeson,37155
931,University of North Carolina–School of the Arts ,,NC,1,,,0,1,,,,,,http://docs.google.com/viewer?a=v&q=cache:S4-oZwT7tXsJ:www.uncsa.edu/generalcounsel/GCpolicies/Personnel/Pol603ConflictsOfInterestEmployees.pdf+conflict+of+interest+policy&hl=en&gl=us&pid=bl&srcid=ADGEEShTsVr9cwJBYFRyCIGAjoVnCWGIKHb11RqSKtwZaZ-O89Iy_7YmScuwxcGSmuy9pdZ3toqlOBy6NL-pUBiQDnrn_h29YBGt-fNFx09MYKO6FFSXAV7OH7781lvP4_L2La1Qg1F0&sig=AHIEtbQQVMgIUYnikqZOd94PJCDJBZQwVg,,Forsyth,37067
932,University of North Carolina–Wilmington ,,NC,,,,0,1,,,,,,http://uncw.edu/policies/,,New Hanover,37129
933,University of North Dakota ,,ND,,,,,,,,,,,,,Grand Forks,38035
934,University of North Florida ,,FL,,,,,,,,,,,,,Duval,12031
935,University of North Texas ,,TX,,,,,,,,,,,,,Denton,48121
936,University of North Texas Health Science Center ,,TX,,,,,,,,,,,,,Tarrant,48439
937,University of Northern Colorado ,,CO,1,1,"College of Education and Behavioral Sciences, College of Humanities and Social Sciences, College of Natural and Health Sciences, College of Performing and Visual Arts, Kenneth W. Monfort College of Business",0,1,1889,"10,090 undergrad and 2,268 graduate",61.5 million (2009),179 million (2009),1,http://www.unco.edu/osp/POLICY/coi.htm,,Weld,8123
938,University of Northern Iowa ,,IA,,,,,,,,,,,,,Black Hawk,19013
939,University of Northwestern Ohio ,,OH,,,,,,,,,,,,,Allen,39003
940,University of Notre Dame ,,IN,,,"College of Arts and Letters, College of Science, School of Architecture, College of Engineering, Mendoza College of Business, Law School, Graduate School",1,1,1842,"11,731 students (8,363 under- graduates and 3,368 graduate and professional students)",6.07 billion,,,http://search.nd.edu/search?q=cache:XBXPUPzVwQ4J:policy.nd.edu/policy_files/ConflictofInterestPolicy.pdf+conflict+of+interest+policy&client=default_frontend&output=xml_no_dtd&proxystylesheet=default_frontend&site=default_collection&ie=UTF-8&access=p&oe=UTF-8,,St. Joseph,18141
941,University of Oklahoma ,,OK,,,,0, 1 (but also working on a more comprehensive conflict of interest policy),,,,,,http://www.ou.edu/provost/pronew/content/fhbmenu.html,,Cleveland,40027
942,University of Oklahoma Health Sciences Center ,,OK,,,,,,,,,,,,,Oklahoma,40109
943,University of Oklahoma–Tulsa ,,OK,,,,,,,,,,,,,Tulsa,40143
944,University of Oregon ,,OR,,,"College of Arts and Sciences, Lundquist College of Business, College of Education, School of Architecture and Allied Arts, School of Journalism and Communication, School of Law, School of Music and Dance",0,1,1876,23389 (Total)   19534 (Undergrad)    3855 (Graduate),,,,http://policies.uoregon.edu/policy/by/1/09000-research/financial-conflict-interest-disclosure-and-management-investigators-exter,,Lane,41039
1928,University of Pennsylvania ,,PA,,,,,,,,5669,,,,,Philadelphia,42101
1929,University of Phoenix ,,AZ,,,,,,,,,,,,,Sacramento,6067
1930,University of Pittsburgh ,,PA,,,,,,,,2032.8,,,,,Allegheny,42003
1931,University of Pittsburgh–Bradford ,,PA,,,,,,,,,,,,,McKean,42083
1932,University of Pittsburgh–Greensburg ,,PA,,,,,,,,,,,,,Westmoreland,42129
1933,University of Pittsburgh–Johnstown ,,PA,,,,,,,,,,,,,Cambria,42021
1934,University of Portland ,,OR,,,,,,,,80,,,,,Multnomah,41051
1945,University of Puerto Rico System ,,PR,,,,,,,,,,,,,0,0
1935,University of Puerto Rico–Aguadilla ,,PR,,,,,,,,,,,,,Aguadilla,72005
1936,University of Puerto Rico–Arecibo ,,PR,,,,,,,,,,,,,Arecibo,72013
1937,University of Puerto Rico–Bayamón ,,PR,,,,,,,,,,,,,Bayamón,72021
1938,University of Puerto Rico–Carolina ,,PR,,,,,,,,,,,,,Carolina,72031
1939,University of Puerto Rico–Cayey ,,PR,,,,,,,,,,,,,San Juan,72127
1940,University of Puerto Rico–Ciencias Médicas ,,PR,,,,,,,,,,,,,0,0
1941,University of Puerto Rico–Humacao ,,PR,,,,,,,,,,,,,San Juan,72127
1942,University of Puerto Rico–Mayagüez ,,PR,,,,,,,,,,,,,Mayagüez,72097
1943,University of Puerto Rico–Ponce ,,PR,,,,,,,,,,,,,San Juan,72127
1944,University of Puerto Rico–Río Piedras ,,PR,,,,,,,,,,,,,San Juan,72127
1946,University of Puerto Rico–Utuado ,,PR,,,,,,,,,,,,,San Juan,72127
1947,University of Puget Sound ,,WA,,,,,,,,217.7,,,,,Pierce,53053
1948,University of Redlands ,,CA,2,1,"College of Arts and Sciences, School of Education, School of Business, School of Continuing Studies",1,,1907,4500,94.2,,,,,San Bernardino,6071
1949,University of Rhode Island ,,RI,1,,"Arts and Sciences, Business Administration, Continuing Education, Engineering, Environment and Life Sciences, Human Science and Services, Nursing, Pharmacy, University College and Graduate School of Oceanography.",0,1,1888,16294,84.9,"~300 (couldn't find exact numbers). In 2003, 337. In 2004, 332.",2,www.uri.edu/research/tro/policies/Conflict%20of%20Interest%20Policy.doc,,Washington,44009
1950,University of Richmond ,,VA,,,,,,,,1614.9,,,,,Richmond,51760
1951,University of Rio Grande ,,OH,,,,,,,,,,,,,Gallia,39053
1952,University of Rochester ,,NY,,,,,,,,1367.9,,,,,Monroe,36055
1954,University of Saint Francis ,,IL,,,,,,,,,,,,,Will,17197
1955,University of Saint Francis ,,IN,,,,,,,,,,,,,Will,17197
1956,University of Saint Mary ,,KS,,,,,,,,,,,,,Leavenworth,20103
1975,University of Saint Thomas ,,TX,,,,,,,,,,,,,Ramsey,27123
1976,University of Saint Thomas ,,MN,,,,,,,,,,,,,Ramsey,27123
1957,University of San Diego ,,CA,1,,"College of Arts and Sciences, School of Business Administration, Engineering, Hahn School of Nursing and Health Science, Joan B. Kroc School of Peace Studies, School of Law, School of Leadership and Education Sciences",1,1,1949,7800,260,,0,http://www-rohan.sdsu.edu/~gra/grad/research/docs/Conflict_of_Interest_Policy_Change_approved_by_URC_41707.doc,,San Diego,6073
1958,University of San Francisco ,,CA,1,,"College of Arts and Sciences, School of Business and Professional Studies, School of Education, School of Law, School of Nursing",1,1,1855,9036,182,,2,"https://www.usfca.edu/uploadedFiles/Destinations/Offices_and_Services/Business_and_Finance/Purchasing_Services/USF%20Conflict%20of%20Interest%20Statement,%20HR.pdf",,San Francisco,6075
1959,University of Science & Arts of Oklahoma ,,OK,,,,,,,,,,,,,Grady,40051
1961,University of Scranton ,,PA,3,1,"College of Arts and Sciences, Kania School of Management, Panuska College of Professional Studies",1,1,1888,5160,106.3,,http://matrix.scranton.edu/academics/provost/research/Conflict_of_Interest_Policy.pdf,http://matrix.scranton.edu/academics/provost/PDFs/academic-policies/Conflict_of_Interest.pdf,,Lackawanna,42069
1962,University of Sioux Falls ,,SD,,,,,,,,,,,,,Minnehaha,46099
1977,University of South Alabama ,,AL,,,,,,,,263.6,,,,,Mobile,1097
1966,University of South Carolina ,,SC,1,,"College of Arts and Sciences, Moore School of Business, College of Education, College of Engineering and Computing, University of South Carolina Graduate School, College of Hospitality Retail and Sport Management, School of Law, College of Mass Communications and Information Studies, School of Medicine, School of Music, College of Nursing, College of Pharmacy, Arnold School of Public Health, College of Social Work, South Carolina Honors College",0,1,1801,>44152,420,1100,0,http://www.sc.edu/iaudit/images/conflictofinterest.pdf,,Richland,45079
1969,University of South Carolina System ,,SC,,,,,,,,,,,,,Lexington,45063
1967,University of South Carolina–Aiken ,,SC,,,,,,,,,,,,,Aiken,45003
1968,University of South Carolina–Beaufort ,,SC,,,,,,,,,,,,,Beaufort,45013
1970,University of South Carolina–Upstate ,,SC,,,,,,,,,,,,,Spartanburg,45083
1971,University of South Dakota ,,SD,,,,,,,,126,,,,,Clay,46027
1972,University of South Florida ,,FL,,,,,,,,295.9,,,,,Hillsborough,12057
1973,University of South Florida–Saint Petersburg ,,FL,,,,,,,,,,,,,Pinellas,12103
1963,University of Southern California ,,CA,1,1,"USC Dornsife College of Letters, Arts and Sciences, USC Leventhal School of Accounting, USC School of Architecture, USC Marshall School of Business, USC School of Cinematic Arts, USC Annenberg School for Communication & Journalism, Herman Ostrow School of Dentistry of USC, USC Rossier School of Education, USC Viterbi School of Engineering, USC Roski School of Fine Arts, USC Davis School of Gerontology, USC Gould School of Law, Keck School of Medicine of USC, USC Thornton School of Music, Division of Occupational Science and Occupational Therapy, USC School of Pharmacy, Division of Biokinesiology and Physical Therapy, USC School of Policy, Planning, and Development, USC School of Social Work",,,,,2948,,,,,Los Angeles,6037
1978,University of Southern Indiana ,,IN,,,,,,,,*1371,,,,,Vanderburgh,18163
1964,University of Southern Maine ,,ME,,,,,,,,,,,,,Cumberland,23005
1974,University of Southern Mississippi ,,MS,,,,,,,,,,,,,Forrest,28035
1965,University of Southern Nevada ,,NV,,,,,,,,,,,,,Clark,32003
1979,University of Tampa ,,FL,,,,,,,,,,,,,Hillsborough,12057
1980,University of Tennessee ,,TN,1,,"Agricultural Sciences and Natural Resources, Architecture and Design, Arts and Sciences, Business Administration, Communication and Information, Education, Health, and Human Sciences, Engineering, Graduate School, Law, Nursing, Social Work, Space Institute, Veterinary Medicine",0,1,1794,27107,664.6,,0,"https://my.tennessee.edu/portal/page?_pageid=34,140536&_dad=portal&_schema=PORTAL&p_policy=FI0125","https://my.tennessee.edu/portal/page?_pageid=34,140536&_dad=portal&_schema=PORTAL&p_policy=FI0125#2",Knox,47093
1982,University of Tennessee Health Science Center ,,TN,1,,"College of Allied Health Sciences, College of Dentistry, College of Graduate Health Sciences, College of Medicine, College of Nursing, College of Pharmacy",0,,1911,2800,,,,,"https://my.tennessee.edu/portal/page?_pageid=34,140536&_dad=portal&_schema=PORTAL&p_policy=FI0125#2",Shelby,47157
1984,University of Tennessee System ,,TN,1,,"University of Tennessee - Knoxville, University of Tennessee - Chattanooga, University of Tennessee - Martin, University of Tennessee Health Science Center, Institute of Agriculture, Institute for Public Service, Space Institute",0,1,1794,27107,728.7,1076.8,0,"https://my.tennessee.edu/portal/page?_pageid=34,140536&_dad=portal&_schema=PORTAL&p_policy=FI0125#2",,Knox,47093
1981,University of Tennessee–Chattanooga ,,TN,1,,"The Graduate School, College of Arts & Sciences, College of Business, College of Engineering & Computer Science, College of Health, Education and Professional Studies, The Graduate School, Graduate School of Computational Engineering, College of Engineering and Computer Science, School of Nursing, College of Medicine - Chattanooga Unit, UTeaChattanooga",0,1,1886,10781,77.3,147,0,http://www.utc.edu/Departments/fcouncil/FacultyHandbook/Ch8Handbook.pdf,"https://my.tennessee.edu/portal/page?_pageid=34,140536&_dad=portal&_schema=PORTAL&p_policy=FI0125#2",Hamilton,47065
1983,University of Tennessee–Martin ,,TN,1,1,"College of Agriculture & Applied Sciences, College of Business & Global Affairs, College of Education and Behavioral Sciences, College of Engineering & Natural Sciences, College of Humanities & Fine Arts",0,1,,,,,0,http://www.utm.edu/acadaff/fachandbook/fachbook.pdf,"https://my.tennessee.edu/portal/page?_pageid=34,140536&_dad=portal&_schema=PORTAL&p_policy=FI0125#2",Weakley,47183
1990,University of Texas Health Science Center at Houston ,,TX,1,,"Dental Branch, Graduate School of Biomedical Sciences, Medical School, School of Biomedical Informatics, School of Nursing, School of Public Health",0,1,1972,4485,,903.2,1,http://www.uthouston.edu/hoop/policy.htm?id=1447888; Research Policy http://www.uthouston.edu/hoop/policy.htm?id=1448036,http://www.utsystem.edu/policy/policies/int160.html,Harris,48201
1991,University of Texas Health Science Center at San Antonio ,,TX,1,,"Dental School, Graduate School of Biomedical Sciences, School of Health Professions, School of Medicine, School of Nursing (College of Pharmacy, School of Public Health affiliated)",0,,1959,3270,,743.6,0,http://www.uthscsa.edu/hop2000/10.1.12.pdf,http://www.utsystem.edu/policy/policies/int160.html,Bexar,48029
2137,University of Texas Health Science Center at San Antonio ,University of Texas,,1,2,,,,,,,,,http://www.uthscsa.edu/hop2000/10.1.6.pdf,,Travis,48453
1992,University of Texas Health Science Center at Tyler ,,TX,1,Health Institution,,0,1,1947,N/A - Not Degree-Granting,,121.6,,http://www.uthct.edu/files/pdf/policy_standardsofconduct.pdf,http://www.utsystem.edu/policy/policies/int160.html,Smith,48423
1993,University of Texas M.D. Anderson Cancer Center ,,TX,1,1,"School of Health Professions, Graduate School of Biomedical Sciences, Graduate Medical Education, Clinical Education for Non-Physicians, Nursing Education",0,1,1941,248,,3164.7,0,http://www.mdanderson.org/about-us/certifications-and-standards/compliance-program/conflicts-of-interest-policy---adm0255.pdf,http://www.utsystem.edu/policy/policies/int160.html,Harris,48201
2157,University of Texas M.D. Anderson Cancer Center ,,,1,2,,,,,,,,,,,Harris,48201
1994,University of Texas Medical Branch at Galveston ,,TX,1,1,"School of Health Professions, School of Medicine, School of Nursing, Graduate School of Biomedical Sciences, Graduate Medical Education, East Texas Area Health Education Center",0,1,1891,2660,,1620.8,1,http://research.utmb.edu/Comp-COI/regulations.shtm,http://www.utsystem.edu/policy/policies/int160.html,Galveston,48167
1996,University of Texas of the Permian Basin ,,TX,1,1,"College of Arts and Sciences, School of Business, School of Education",0,1,1969,4063,,52.7,0,http://www.utpb.edu/media/files/university-forms/conflictofinterest.pdf,http://www.utsystem.edu/policy/policies/int160.html,Ector,48135
2155,University of Texas Southwestern Medical Center ,,,1,2,,,,,,,,,,,Dallas,48113
1998,University of Texas Southwestern Medical Center at Dallas ,,TX,,1,"UT Southwestern Medical School, Graduate School of Biomedical Sciences, UT Southwestern School of Health Professions",0,1,1943,2467,,1689.1,0,http://www.utsouthwestern.edu/vgn/images/portal/cit_56417/57/12/585535Policy_and_Procedures_on_Conflicts_of_Interest_in_Research_-_rev_April_2010wo.pdf,http://www.utsystem.edu/policy/policies/int160.html,Dallas,48113
1999,University of Texas System ,,TX,,1,"UT Arlington, UT Austin, UT Brownsville, UT Dallas, UT El Paso, UT Pan American, UT Permian Basin, UT San Antonio, UT Tyler, UT Southwestern Medical Center, UT Medical Branch at Galveston, UT Health Science Center at Houston, UT Health Science Center at San Antonio, UT M. D. Anderson Cancer Center, UT Health Science Center at Tyler",0,1,1876,211213,14052,12800,1,http://www.utsystem.edu/policy/policies/int160.html,http://www.utsystem.edu/policy/policies/int160.html,Travis,48453
1985,University of Texas–Arlington ,,TX,1,,"Architecture, Business, Education and Health Professions, Engineering, Graduate School, Honors College, Liberal Arts, Nursing, Science, Social Work, University College, Urban and Public Affairs",0,1,1895,33788,60.96 (2008),449.7,0,http://www.uta.edu/ra/oric/coi/index.htm,http://www.utsystem.edu/policy/policies/int160.html,Tarrant,48439
1986,University of Texas–Austin ,,TX,1,,"Cockrell School of Engineering, College of Communication, College of Education, College of Fine Arts, College of Liberal Arts, College of Natural Sciences, College of Pharmacy, Continuing and Innovative Education, Graduate School, Jackson School of Geosciences, Lyndon B. Johnson School of Public Affairs, McCombs School of Business, School of Architecture, School of Information, School of Law, School of Nursing, School of Social Work, School of Undergraduate Studies",0,1,1883,51000,,2134.2,0,http://www.utexas.edu/research/resources/policies/conflict-interest,http://www.utsystem.edu/policy/policies/int160.html,Travis,48453
1987,University of Texas–Brownsville ,,TX,1,,"University College, College of Education, College of Liberal Arts, College of Science Mathematics and Technology, College of Business, College of Biomedical Sciences and Health Professions, College of Nursing",0,1,1973,15230,,167.6,0,http://www.utb.edu/ba/hoop/Policy/7-7-6.pdf,http://www.utsystem.edu/policy/policies/int160.html,Cameron,48061
1988,University of Texas–Dallas ,,TX,1,,"School of Arts and Humanities, School of Behavioral and Brain Sciences, School of Economic, Political and Policy Sciences, Erik Jonsson School of Engineering and Computer Science, School of Interdisciplinary Studies, School of Management, School of Natural Sciences and Mathematics",0,1,1961,17128,,390.4,0,http://www.utdallas.edu/research/export/documents/PM-69.pdf,http://www.utsystem.edu/policy/policies/int160.html,Dallas,48113
1989,University of Texas–El Paso ,,TX,1,,"College of Business, College of Education, College of Engineering, College of Health Sciences, College of Liberal Arts, School of Nursing, College of Science, University College",0,1,1914,22051,,364.8,0,http://research.utep.edu/Default.aspx?tabid=59642,http://www.utsystem.edu/policy/policies/int160.html,El Paso,48141
1995,University of Texas–Pan American ,,TX,1,1,"College of Arts and Humanities, College of Business Administration, College of Education, College of Engineering and Computer Science, College of Health Sciences and Human Service, College of Science and Mathematics, College of Social and Behavioral Sciences",0,1,1927,18744,,263.9,0,https://portal.utpa.edu/portal/page/portal/utpa_main/daa_home/orsp_home/orsp_imagesfiles/Conflict_of_Interest.pdf,http://www.utsystem.edu/policy/policies/int160.html,Hidalgo,48215
1997,University of Texas–San Antonio ,,TX,1,1,"College of Architecture, College of Business, College of Education and Human Development, College of Engineering, College of Liberal and Fine Arts, College of Public Policy, College of Sciences, Honors College, The Graduate School",0,1,1969,30258,,468.4,0,http://www.utsa.edu/hop/chapter4/4-31.html,http://www.utsystem.edu/policy/policies/int160.html,Bexar,48029
2000,University of Texas–Tyler ,,TX,,1,"College of Arts and Sciences, College of Business and Technology, , College of Education and Psychology, College of Engineering and Computer Sciences, College of Nursing and Health Sciences",0,1,1971,6446,,90.6,0,http://www.uttyler.edu/compliance/documents/UTTCOIpolicy.pdf,,Caddo,22017
2001,University of the Arts ,,PA,,,,,,,,33.1,,,,,Philadelphia,42101
2002,University of the Cumberlands ,,KY,,,,,,,,,,,,,Whitley,21235
837,University of the District of Columbia ,,DC,,,,,,,,,,,,,District of Columbia,11001
2003,University of the Incarnate Word ,,TX,,,,,,,,74.1,,,,,Bexar,48029
945,University of the Ozarks ,,AR,,,,,,,,,,,,,Johnson,5071
1927,University of the Pacific ,,CA,2,,"College of the Pacific, McGeorge School of Law, School of International Studies, School of Engineering and Computer Science, Conservatory of Music, Eberhardt School of Business, Benerd School of Education, Thomas J. Long School of Pharmacy and Health Sciences, Arthur A. Dugoni School of Dentistry",1,1,1851,6700,181.1,,0,http://www.pacific.edu/Administration/Business-and-Finance-Division/Departments-and-Services/Internal-Audit/Conflict-of-Interest-Policy-and-Disclosure-Form.html,,San Joaquin,6077
1953,University of the Rockies ,,CO,,,,,,,,,,,,,El Paso,8041
1960,University of the Sciences in Philadelphia ,,PA,,,,,,,,135,,,,,Philadelphia,42101
2004,University of the South ,,TN,1,1,"College of Arts and Sciences, the School of Letters, and The School of Theology",1,1,1857,1560,272.8,,0,http://www2.sewanee.edu/provost/conflict_of_interest,,Hillsborough,12057
2005,University of the Southwest ,,NM,,,,,,,,,,,,,,0
2011,University of the Virgin Islands ,,VI,,,,,,,,,,,,,,0
2021,University of the West ,,CA,,,,,,,,,,,,,,0
2006,University of Toledo ,,OH,,,,,,,,162,,,,,Lucas,39095
2007,University of Toledo Health Science Campus ,,OH,,,,,,,,,,,,,Lucas,39095
2008,University of Tulsa ,,OK,,,,,,,,692,,,,,Tulsa,40143
2009,University of Utah ,,UT,,,,,,,,567.8,,,,,Salt Lake,49035
2010,University of Vermont ,,VT,1,public research,"College of Agriculture and Life Sciences, College of Arts and Sciences, College of Education and Social Services, College of Engineering and Mathematical Sciences, College of Medicine, College of Nursing and Health Sciences, Continuing Education, Graduate College, Honors College, Rubenstein School of Environment and Natural Resources, School of Business Administration",0,1,1791,12403,272,,0,http://www.uvm.edu/policies/general_html/conflictinterest.pdf,,Chittenden,50007
